step 00081 (5.64%) | loss: 2.825945 | lrm: 1.00 | dt: 10179.00ms | tok/sec: 25,753 | mfu: 0.00 | epoch: 1 | total time: 12.09m
step 00082 (5.70%) | loss: 2.835065 | lrm: 1.00 | dt: 10145.93ms | tok/sec: 25,837 | mfu: 0.00 | epoch: 1 | total time: 12.26m
step 00083 (5.77%) | loss: 2.818301 | lrm: 1.00 | dt: 10216.23ms | tok/sec: 25,659 | mfu: 0.00 | epoch: 1 | total time: 12.43m
step 00084 (5.84%) | loss: 2.802537 | lrm: 1.00 | dt: 10228.00ms | tok/sec: 25,630 | mfu: 0.00 | epoch: 1 | total time: 12.60m
step 00085 (5.91%) | loss: 2.788533 | lrm: 1.00 | dt: 10235.47ms | tok/sec: 25,611 | mfu: 0.00 | epoch: 1 | total time: 12.77m
step 00086 (5.98%) | loss: 2.745869 | lrm: 1.00 | dt: 10221.44ms | tok/sec: 25,646 | mfu: 0.00 | epoch: 1 | total time: 12.94m
step 00087 (6.06%) | loss: 2.750298 | lrm: 1.00 | dt: 10244.71ms | tok/sec: 25,588 | mfu: 0.00 | epoch: 1 | total time: 13.11m
step 00088 (6.13%) | loss: 2.744111 | lrm: 1.00 | dt: 10209.40ms | tok/sec: 25,676 | mfu: 0.00 | epoch: 1 | total time: 13.28m
step 00089 (6.19%) | loss: 2.730107 | lrm: 1.00 | dt: 10267.54ms | tok/sec: 25,531 | mfu: 0.00 | epoch: 1 | total time: 13.45m
step 00090 (6.26%) | loss: 2.731005 | lrm: 1.00 | dt: 10240.25ms | tok/sec: 25,599 | mfu: 0.00 | epoch: 1 | total time: 13.63m
step 00091 (6.33%) | loss: 2.703886 | lrm: 1.00 | dt: 10217.46ms | tok/sec: 25,656 | mfu: 0.00 | epoch: 1 | total time: 13.80m
step 00092 (6.40%) | loss: 2.687959 | lrm: 1.00 | dt: 10233.60ms | tok/sec: 25,616 | mfu: 0.00 | epoch: 1 | total time: 13.97m
step 00093 (6.48%) | loss: 2.658501 | lrm: 1.00 | dt: 10218.68ms | tok/sec: 25,653 | mfu: 0.00 | epoch: 1 | total time: 14.14m
step 00094 (6.55%) | loss: 2.680394 | lrm: 1.00 | dt: 10243.48ms | tok/sec: 25,591 | mfu: 0.00 | epoch: 1 | total time: 14.31m
step 00095 (6.63%) | loss: 2.689913 | lrm: 1.00 | dt: 10226.21ms | tok/sec: 25,634 | mfu: 0.00 | epoch: 1 | total time: 14.48m
step 00096 (6.70%) | loss: 2.679987 | lrm: 1.00 | dt: 10230.70ms | tok/sec: 25,623 | mfu: 0.00 | epoch: 1 | total time: 14.65m
step 00097 (6.78%) | loss: 2.696162 | lrm: 1.00 | dt: 10239.49ms | tok/sec: 25,601 | mfu: 0.00 | epoch: 1 | total time: 14.82m
step 00098 (6.85%) | loss: 2.719293 | lrm: 1.00 | dt: 10227.61ms | tok/sec: 25,631 | mfu: 0.00 | epoch: 1 | total time: 14.99m
step 00099 (6.92%) | loss: 2.711498 | lrm: 1.00 | dt: 10241.80ms | tok/sec: 25,595 | mfu: 0.00 | epoch: 1 | total time: 15.16m
step 00100 (6.98%) | loss: 2.719973 | lrm: 1.00 | dt: 10167.66ms | tok/sec: 25,782 | mfu: 0.00 | epoch: 1 | total time: 15.33m
step 00101 (7.05%) | loss: 2.720041 | lrm: 1.00 | dt: 10257.16ms | tok/sec: 25,557 | mfu: 0.00 | epoch: 1 | total time: 15.50m
step 00102 (7.12%) | loss: 2.747106 | lrm: 1.00 | dt: 10251.43ms | tok/sec: 25,571 | mfu: 0.00 | epoch: 1 | total time: 15.67m
step 00103 (7.20%) | loss: 2.741279 | lrm: 1.00 | dt: 10233.06ms | tok/sec: 25,617 | mfu: 0.00 | epoch: 1 | total time: 15.84m
step 00104 (7.26%) | loss: 2.737053 | lrm: 1.00 | dt: 10159.77ms | tok/sec: 25,802 | mfu: 0.00 | epoch: 1 | total time: 16.01m
step 00105 (7.33%) | loss: 2.728541 | lrm: 1.00 | dt: 10211.84ms | tok/sec: 25,670 | mfu: 0.00 | epoch: 1 | total time: 16.18m
step 00106 (7.39%) | loss: 2.693878 | lrm: 1.00 | dt: 10169.63ms | tok/sec: 25,777 | mfu: 0.00 | epoch: 1 | total time: 16.35m
step 00107 (7.46%) | loss: 2.693973 | lrm: 1.00 | dt: 10228.51ms | tok/sec: 25,628 | mfu: 0.00 | epoch: 1 | total time: 16.52m
step 00108 (7.53%) | loss: 2.680813 | lrm: 1.00 | dt: 10183.07ms | tok/sec: 25,743 | mfu: 0.00 | epoch: 1 | total time: 16.69m
step 00109 (7.59%) | loss: 2.660300 | lrm: 1.00 | dt: 10178.37ms | tok/sec: 25,755 | mfu: 0.00 | epoch: 1 | total time: 16.86m
step 00110 (7.66%) | loss: 2.663237 | lrm: 1.00 | dt: 10195.04ms | tok/sec: 25,712 | mfu: 0.00 | epoch: 1 | total time: 17.03m
step 00111 (7.72%) | loss: 2.668207 | lrm: 1.00 | dt: 10190.41ms | tok/sec: 25,724 | mfu: 0.00 | epoch: 1 | total time: 17.20m
step 00112 (7.79%) | loss: 2.659320 | lrm: 1.00 | dt: 10189.75ms | tok/sec: 25,726 | mfu: 0.00 | epoch: 1 | total time: 17.37m
step 00113 (7.86%) | loss: 2.668134 | lrm: 1.00 | dt: 10213.19ms | tok/sec: 25,667 | mfu: 0.00 | epoch: 1 | total time: 17.54m
step 00114 (7.93%) | loss: 2.627485 | lrm: 1.00 | dt: 10204.86ms | tok/sec: 25,688 | mfu: 0.00 | epoch: 1 | total time: 17.71m
step 00115 (8.00%) | loss: 2.622277 | lrm: 1.00 | dt: 10181.92ms | tok/sec: 25,746 | mfu: 0.00 | epoch: 1 | total time: 17.88m
step 00116 (8.06%) | loss: 2.635246 | lrm: 1.00 | dt: 10241.81ms | tok/sec: 25,595 | mfu: 0.00 | epoch: 1 | total time: 18.05m
step 00117 (8.14%) | loss: 2.647685 | lrm: 1.00 | dt: 10232.15ms | tok/sec: 25,619 | mfu: 0.00 | epoch: 1 | total time: 18.22m
step 00118 (8.21%) | loss: 2.665398 | lrm: 1.00 | dt: 10224.90ms | tok/sec: 25,637 | mfu: 0.00 | epoch: 1 | total time: 18.39m
step 00119 (8.28%) | loss: 2.651315 | lrm: 1.00 | dt: 10246.44ms | tok/sec: 25,583 | mfu: 0.00 | epoch: 1 | total time: 18.56m
step 00120 (8.34%) | loss: 2.650834 | lrm: 1.00 | dt: 10267.39ms | tok/sec: 25,531 | mfu: 0.00 | epoch: 1 | total time: 18.73m
step 00121 (8.41%) | loss: 2.621339 | lrm: 1.00 | dt: 10249.80ms | tok/sec: 25,575 | mfu: 0.00 | epoch: 1 | total time: 18.90m
step 00122 (8.48%) | loss: 2.602933 | lrm: 1.00 | dt: 10256.38ms | tok/sec: 25,559 | mfu: 0.00 | epoch: 1 | total time: 19.08m
step 00123 (8.56%) | loss: 2.584564 | lrm: 1.00 | dt: 10258.69ms | tok/sec: 25,553 | mfu: 0.00 | epoch: 1 | total time: 19.25m
step 00124 (8.63%) | loss: 2.556476 | lrm: 1.00 | dt: 10177.20ms | tok/sec: 25,757 | mfu: 0.00 | epoch: 1 | total time: 19.42m
step 00125 (8.69%) | loss: 2.565562 | lrm: 1.00 | dt: 10184.75ms | tok/sec: 25,738 | mfu: 0.00 | epoch: 1 | total time: 19.59m
step 00126 (8.77%) | loss: 2.551285 | lrm: 1.00 | dt: 10207.49ms | tok/sec: 25,681 | mfu: 0.00 | epoch: 1 | total time: 19.76m
step 00127 (8.83%) | loss: 2.552600 | lrm: 1.00 | dt: 10194.80ms | tok/sec: 25,713 | mfu: 0.00 | epoch: 1 | total time: 19.93m
step 00128 (8.90%) | loss: 2.556693 | lrm: 1.00 | dt: 10181.66ms | tok/sec: 25,746 | mfu: 0.00 | epoch: 1 | total time: 20.10m
step 00129 (8.97%) | loss: 2.562854 | lrm: 1.00 | dt: 10225.54ms | tok/sec: 25,636 | mfu: 0.00 | epoch: 1 | total time: 20.27m
step 00130 (9.05%) | loss: 2.534266 | lrm: 1.00 | dt: 10204.96ms | tok/sec: 25,687 | mfu: 0.00 | epoch: 1 | total time: 20.44m
step 00131 (9.11%) | loss: 2.561361 | lrm: 1.00 | dt: 10180.88ms | tok/sec: 25,748 | mfu: 0.00 | epoch: 1 | total time: 20.61m
step 00132 (9.18%) | loss: 2.530287 | lrm: 1.00 | dt: 10184.40ms | tok/sec: 25,739 | mfu: 0.00 | epoch: 1 | total time: 20.78m
step 00133 (9.24%) | loss: 2.507792 | lrm: 1.00 | dt: 10227.33ms | tok/sec: 25,631 | mfu: 0.00 | epoch: 1 | total time: 20.95m
step 00134 (9.31%) | loss: 2.531134 | lrm: 1.00 | dt: 10233.33ms | tok/sec: 25,616 | mfu: 0.00 | epoch: 1 | total time: 21.12m
step 00135 (9.39%) | loss: 2.551813 | lrm: 1.00 | dt: 10229.50ms | tok/sec: 25,626 | mfu: 0.00 | epoch: 1 | total time: 21.29m
step 00136 (9.46%) | loss: 2.546535 | lrm: 1.00 | dt: 10222.94ms | tok/sec: 25,642 | mfu: 0.00 | epoch: 1 | total time: 21.46m
step 00137 (9.53%) | loss: 2.563065 | lrm: 1.00 | dt: 10248.49ms | tok/sec: 25,578 | mfu: 0.00 | epoch: 1 | total time: 21.63m
step 00138 (9.60%) | loss: 2.561573 | lrm: 1.00 | dt: 10266.48ms | tok/sec: 25,533 | mfu: 0.00 | epoch: 1 | total time: 21.80m
step 00139 (9.67%) | loss: 2.569160 | lrm: 1.00 | dt: 10249.36ms | tok/sec: 25,576 | mfu: 0.00 | epoch: 1 | total time: 21.97m
step 00140 (9.74%) | loss: 2.581539 | lrm: 1.00 | dt: 10227.07ms | tok/sec: 25,632 | mfu: 0.00 | epoch: 1 | total time: 22.14m
step 00141 (9.81%) | loss: 2.598899 | lrm: 1.00 | dt: 10244.29ms | tok/sec: 25,589 | mfu: 0.00 | epoch: 1 | total time: 22.31m
step 00142 (9.89%) | loss: 2.616238 | lrm: 1.00 | dt: 10246.99ms | tok/sec: 25,582 | mfu: 0.00 | epoch: 1 | total time: 22.48m
step 00143 (9.97%) | loss: 2.594220 | lrm: 1.00 | dt: 10212.53ms | tok/sec: 25,668 | mfu: 0.00 | epoch: 1 | total time: 22.65m
step 00144 (10.04%) | loss: 2.612504 | lrm: 1.00 | dt: 10205.48ms | tok/sec: 25,686 | mfu: 0.00 | epoch: 1 | total time: 22.82m
step 00145 (10.10%) | loss: 2.611808 | lrm: 1.00 | dt: 10194.98ms | tok/sec: 25,713 | mfu: 0.00 | epoch: 1 | total time: 22.99m
step 00146 (10.17%) | loss: 2.596112 | lrm: 1.00 | dt: 10199.73ms | tok/sec: 25,701 | mfu: 0.00 | epoch: 1 | total time: 23.16m
step 00147 (10.24%) | loss: 2.617750 | lrm: 1.00 | dt: 10213.03ms | tok/sec: 25,667 | mfu: 0.00 | epoch: 1 | total time: 23.33m
step 00148 (10.31%) | loss: 2.593750 | lrm: 1.00 | dt: 10190.87ms | tok/sec: 25,723 | mfu: 0.00 | epoch: 1 | total time: 23.50m
step 00149 (10.37%) | loss: 2.564851 | lrm: 1.00 | dt: 10164.15ms | tok/sec: 25,791 | mfu: 0.00 | epoch: 1 | total time: 23.67m
step 00150 (10.44%) | loss: 2.564582 | lrm: 1.00 | dt: 10253.98ms | tok/sec: 25,565 | mfu: 0.00 | epoch: 1 | total time: 23.84m
step 00151 (10.51%) | loss: 2.544923 | lrm: 1.00 | dt: 10217.35ms | tok/sec: 25,656 | mfu: 0.00 | epoch: 1 | total time: 24.01m
step 00152 (10.58%) | loss: 2.528552 | lrm: 1.00 | dt: 10206.98ms | tok/sec: 25,682 | mfu: 0.00 | epoch: 1 | total time: 24.18m
step 00153 (10.64%) | loss: 2.514146 | lrm: 1.00 | dt: 10211.78ms | tok/sec: 25,670 | mfu: 0.00 | epoch: 1 | total time: 24.35m
step 00154 (10.71%) | loss: 2.514911 | lrm: 1.00 | dt: 10230.44ms | tok/sec: 25,623 | mfu: 0.00 | epoch: 1 | total time: 24.52m
step 00155 (10.78%) | loss: 2.521531 | lrm: 1.00 | dt: 10226.91ms | tok/sec: 25,632 | mfu: 0.00 | epoch: 1 | total time: 24.69m
step 00156 (10.85%) | loss: 2.503271 | lrm: 1.00 | dt: 10205.99ms | tok/sec: 25,685 | mfu: 0.00 | epoch: 1 | total time: 24.86m
